product_category_name_english,Year,Quarter,Month,Day,Sum of price
audio,2017,Qtr 3,August,17,264.9
audio,2017,Qtr 3,August,25,89
audio,2017,Qtr 3,September,4,89
audio,2017,Qtr 3,September,10,308.99
audio,2017,Qtr 3,September,12,89
audio,2017,Qtr 3,September,16,129.9
audio,2017,Qtr 3,September,20,187
audio,2017,Qtr 3,September,26,118.80000000000001
audio,2017,Qtr 3,September,29,119.9
audio,2017,Qtr 4,October,2,98.9
audio,2017,Qtr 4,October,4,19.9
audio,2017,Qtr 4,October,6,35.8
audio,2017,Qtr 4,October,7,98.9
audio,2017,Qtr 4,October,9,248.70000000000002
audio,2017,Qtr 4,October,10,144.8
audio,2017,Qtr 4,October,12,165.89
audio,2017,Qtr 4,October,15,89
audio,2017,Qtr 4,October,16,389.6
audio,2017,Qtr 4,October,17,19.9
audio,2017,Qtr 4,October,19,19.9
audio,2017,Qtr 4,October,21,219.8
audio,2017,Qtr 4,October,22,89
audio,2017,Qtr 4,October,24,19.9
audio,2017,Qtr 4,October,25,178
audio,2017,Qtr 4,October,26,39.8
audio,2017,Qtr 4,October,27,284.9
audio,2017,Qtr 4,October,28,89
audio,2017,Qtr 4,October,31,96.78999999999999
audio,2017,Qtr 4,November,3,19.9
audio,2017,Qtr 4,November,4,76.89
audio,2017,Qtr 4,November,9,434.96000000000004
audio,2017,Qtr 4,November,10,108.9
audio,2017,Qtr 4,November,12,190.9
audio,2017,Qtr 4,November,14,190.9
audio,2017,Qtr 4,November,16,190.9
audio,2017,Qtr 4,November,17,404.70000000000005
audio,2017,Qtr 4,November,18,190.9
audio,2017,Qtr 4,November,22,19.9
audio,2017,Qtr 4,November,23,210.8
audio,2017,Qtr 4,November,24,329.5
audio,2017,Qtr 4,November,25,311.79
audio,2017,Qtr 4,November,26,369
audio,2017,Qtr 4,November,27,299.8
audio,2017,Qtr 4,November,29,230.7
audio,2017,Qtr 4,November,30,96.78999999999999
audio,2017,Qtr 4,December,8,49.9
audio,2017,Qtr 4,December,11,108.9
audio,2017,Qtr 4,December,14,219
audio,2017,Qtr 4,December,15,96.78999999999999
audio,2017,Qtr 4,December,16,76.89
audio,2017,Qtr 4,December,17,39.8
audio,2017,Qtr 4,December,19,108.9
audio,2017,Qtr 4,December,21,36
audio,2017,Qtr 4,December,23,598.99
audio,2017,Qtr 4,December,25,76.89
audio,2017,Qtr 4,December,26,675.88
audio,2017,Qtr 4,December,30,598.99
audio,2018,Qtr 1,January,4,830.9
audio,2018,Qtr 1,January,8,19.9
audio,2018,Qtr 1,January,11,19.9
audio,2018,Qtr 1,January,12,178
audio,2018,Qtr 1,January,13,189
audio,2018,Qtr 1,January,14,189
audio,2018,Qtr 1,January,15,19.9
audio,2018,Qtr 1,January,17,128.9
audio,2018,Qtr 1,January,18,506.9
audio,2018,Qtr 1,January,21,19.9
audio,2018,Qtr 1,January,23,297.78999999999996
audio,2018,Qtr 1,January,25,189
audio,2018,Qtr 1,January,26,189
audio,2018,Qtr 1,January,28,728.89
audio,2018,Qtr 1,January,30,19.9
audio,2018,Qtr 1,January,31,293.4
audio,2018,Qtr 1,February,1,618.89
audio,2018,Qtr 1,February,2,189
audio,2018,Qtr 1,February,4,19.9
audio,2018,Qtr 1,February,8,19.9
audio,2018,Qtr 1,February,10,19.9
audio,2018,Qtr 1,February,17,590
audio,2018,Qtr 1,February,19,350
audio,2018,Qtr 1,February,21,298
audio,2018,Qtr 1,February,23,175
audio,2018,Qtr 1,February,26,175
audio,2018,Qtr 1,February,27,350
audio,2018,Qtr 1,February,28,22.9
audio,2018,Qtr 1,March,1,175
audio,2018,Qtr 1,March,2,350
audio,2018,Qtr 1,March,5,487.9
audio,2018,Qtr 1,March,6,350
audio,2018,Qtr 1,March,11,220.05
audio,2018,Qtr 1,March,12,487.9
audio,2018,Qtr 1,March,14,346
audio,2018,Qtr 1,March,15,467
audio,2018,Qtr 1,March,16,467
audio,2018,Qtr 1,March,17,486.9
audio,2018,Qtr 1,March,19,1057
audio,2018,Qtr 1,March,20,1121.9
audio,2018,Qtr 1,March,21,590
audio,2018,Qtr 1,March,25,661.28
audio,2018,Qtr 1,March,26,14.9
audio,2018,Qtr 1,March,27,1150.9
audio,2018,Qtr 1,March,29,1172.98
audio,2018,Qtr 1,March,30,499.99
audio,2018,Qtr 1,March,31,499.99
audio,2018,Qtr 2,April,1,168
audio,2018,Qtr 2,April,2,499.99
audio,2018,Qtr 2,April,3,617.54
audio,2018,Qtr 2,April,9,225.44000000000003
audio,2018,Qtr 2,April,10,499.99
audio,2018,Qtr 2,April,11,1999.96
audio,2018,Qtr 2,April,14,499.99
audio,2018,Qtr 2,April,15,14.9
audio,2018,Qtr 2,April,16,514.89
audio,2018,Qtr 2,April,17,14.9
audio,2018,Qtr 2,April,20,499.99
audio,2018,Qtr 2,April,21,109.9
audio,2018,Qtr 2,April,22,124.80000000000001
audio,2018,Qtr 2,April,24,19.9
audio,2018,Qtr 2,April,25,499.99
audio,2018,Qtr 2,April,26,110
audio,2018,Qtr 2,April,27,514.89
audio,2018,Qtr 2,April,29,110
audio,2018,Qtr 2,May,1,604.9
audio,2018,Qtr 2,May,2,55
audio,2018,Qtr 2,May,7,590
audio,2018,Qtr 2,May,8,110
audio,2018,Qtr 2,May,9,137.2
audio,2018,Qtr 2,May,13,15.9
audio,2018,Qtr 2,May,14,69.9
audio,2018,Qtr 2,May,15,99.7
audio,2018,Qtr 2,May,16,110
audio,2018,Qtr 2,May,18,65
audio,2018,Qtr 2,May,21,119.59
audio,2018,Qtr 2,May,28,586
audio,2018,Qtr 2,May,31,134.49
audio,2018,Qtr 2,June,1,110
audio,2018,Qtr 2,June,3,586
audio,2018,Qtr 2,June,4,14.9
audio,2018,Qtr 2,June,11,56.9
audio,2018,Qtr 2,June,15,110
audio,2018,Qtr 2,June,16,14.9
audio,2018,Qtr 2,June,19,14.9
audio,2018,Qtr 2,June,22,29.8
audio,2018,Qtr 2,June,23,73.9
audio,2018,Qtr 2,June,24,645.89
audio,2018,Qtr 2,June,25,88.80000000000001
audio,2018,Qtr 2,June,29,84.7
audio,2018,Qtr 3,July,4,598.99
audio,2018,Qtr 3,July,10,14.9
audio,2018,Qtr 3,July,13,14.9
audio,2018,Qtr 3,July,16,14.9
audio,2018,Qtr 3,July,17,14.9
audio,2018,Qtr 3,July,18,14.9
audio,2018,Qtr 3,July,19,154.9
audio,2018,Qtr 3,July,20,101.94999999999999
audio,2018,Qtr 3,July,21,29.8
audio,2018,Qtr 3,July,22,482.7
audio,2018,Qtr 3,July,24,233.9
audio,2018,Qtr 3,July,27,166.9
audio,2018,Qtr 3,July,31,219
audio,2018,Qtr 3,August,2,127
audio,2018,Qtr 3,August,3,14.9
audio,2018,Qtr 3,August,4,129
audio,2018,Qtr 3,August,6,14.9
audio,2018,Qtr 3,August,7,143.9
audio,2018,Qtr 3,August,8,14.9
audio,2018,Qtr 3,August,9,14.9
audio,2018,Qtr 3,August,11,550
audio,2018,Qtr 3,August,13,143.9
audio,2018,Qtr 3,August,15,258
audio,2018,Qtr 3,August,16,258
audio,2018,Qtr 3,August,20,127
audio,2018,Qtr 3,August,23,89.4
audio,2018,Qtr 3,August,24,138.9
audio,2018,Qtr 3,August,26,29.8
audio,2018,Qtr 3,August,28,14.9
auto,2016,Qtr 4,October,4,9.9
auto,2016,Qtr 4,October,5,634.88
auto,2016,Qtr 4,October,6,499.99
auto,2016,Qtr 4,October,7,101.49000000000001
auto,2016,Qtr 4,October,8,35
auto,2016,Qtr 4,October,9,390
auto,2016,Qtr 4,October,10,161.99
auto,2017,Qtr 1,January,5,21.8
auto,2017,Qtr 1,January,16,970.39
auto,2017,Qtr 1,January,17,109.2
auto,2017,Qtr 1,January,18,117.3
auto,2017,Qtr 1,January,19,152.3
auto,2017,Qtr 1,January,20,459.8
auto,2017,Qtr 1,January,21,19
auto,2017,Qtr 1,January,23,770.39
auto,2017,Qtr 1,January,24,879.1
auto,2017,Qtr 1,January,25,458.19
auto,2017,Qtr 1,January,26,217.68
auto,2017,Qtr 1,January,28,347.2
auto,2017,Qtr 1,January,30,596.1999999999999
auto,2017,Qtr 1,January,31,99.98
auto,2017,Qtr 1,February,1,411
auto,2017,Qtr 1,February,2,59.9
auto,2017,Qtr 1,February,3,379
auto,2017,Qtr 1,February,4,313.38
auto,2017,Qtr 1,February,5,279.64
auto,2017,Qtr 1,February,6,542.29
auto,2017,Qtr 1,February,7,1011.1999999999998
auto,2017,Qtr 1,February,8,1245.2
auto,2017,Qtr 1,February,9,1500.68
auto,2017,Qtr 1,February,10,969.83
auto,2017,Qtr 1,February,12,9.99
auto,2017,Qtr 1,February,13,961.77
auto,2017,Qtr 1,February,14,418
auto,2017,Qtr 1,February,15,434.97
auto,2017,Qtr 1,February,16,59.9
auto,2017,Qtr 1,February,17,448.98
auto,2017,Qtr 1,February,18,394.89
auto,2017,Qtr 1,February,19,464.70000000000005
auto,2017,Qtr 1,February,20,249.66
auto,2017,Qtr 1,February,21,416.14
auto,2017,Qtr 1,February,22,564.7
auto,2017,Qtr 1,February,23,356.8
auto,2017,Qtr 1,February,24,160.89
auto,2017,Qtr 1,February,25,169
auto,2017,Qtr 1,February,26,1199.9
auto,2017,Qtr 1,February,28,139.99
auto,2017,Qtr 1,March,1,455.3
auto,2017,Qtr 1,March,2,283.79
auto,2017,Qtr 1,March,3,24.49
auto,2017,Qtr 1,March,4,297.19
auto,2017,Qtr 1,March,5,189.9
auto,2017,Qtr 1,March,6,588.6899999999999
auto,2017,Qtr 1,March,7,567.29
auto,2017,Qtr 1,March,8,374.59000000000003
auto,2017,Qtr 1,March,9,172.08999999999997
auto,2017,Qtr 1,March,10,208.99
auto,2017,Qtr 1,March,11,1437
auto,2017,Qtr 1,March,12,354.98
auto,2017,Qtr 1,March,13,39.99
auto,2017,Qtr 1,March,14,572.95
auto,2017,Qtr 1,March,15,288.59000000000003
auto,2017,Qtr 1,March,16,1250.45
auto,2017,Qtr 1,March,18,309.12
auto,2017,Qtr 1,March,19,19.9
auto,2017,Qtr 1,March,21,1539.7500000000002
auto,2017,Qtr 1,March,22,583.79
auto,2017,Qtr 1,March,23,526.5
auto,2017,Qtr 1,March,25,535.75
auto,2017,Qtr 1,March,26,290
auto,2017,Qtr 1,March,27,654.8
auto,2017,Qtr 1,March,28,1444.08
auto,2017,Qtr 1,March,29,386.5
auto,2017,Qtr 1,March,30,556.9
auto,2017,Qtr 1,March,31,528.7
auto,2017,Qtr 2,April,1,551.99
auto,2017,Qtr 2,April,2,1596
auto,2017,Qtr 2,April,3,196.91
auto,2017,Qtr 2,April,4,562.8800000000001
auto,2017,Qtr 2,April,5,1199.9
auto,2017,Qtr 2,April,6,246.99
auto,2017,Qtr 2,April,7,159.99
auto,2017,Qtr 2,April,8,316.97
auto,2017,Qtr 2,April,9,362.89
auto,2017,Qtr 2,April,10,1049.23
auto,2017,Qtr 2,April,11,396.78999999999996
auto,2017,Qtr 2,April,12,588.8
auto,2017,Qtr 2,April,13,458.22999999999996
auto,2017,Qtr 2,April,14,275
auto,2017,Qtr 2,April,15,818.5999999999999
auto,2017,Qtr 2,April,16,289.2
auto,2017,Qtr 2,April,17,312.8
auto,2017,Qtr 2,April,19,998.1999999999999
auto,2017,Qtr 2,April,20,192.49
auto,2017,Qtr 2,April,21,160.24
auto,2017,Qtr 2,April,22,418.9
auto,2017,Qtr 2,April,23,118.32
auto,2017,Qtr 2,April,24,371.99
auto,2017,Qtr 2,April,25,1025.8
auto,2017,Qtr 2,April,26,442.7
auto,2017,Qtr 2,April,27,399.9
auto,2017,Qtr 2,April,28,1197.9
auto,2017,Qtr 2,April,29,588.5699999999999
auto,2017,Qtr 2,April,30,249.99
auto,2017,Qtr 2,May,1,119.89000000000001
auto,2017,Qtr 2,May,2,281.70000000000005
auto,2017,Qtr 2,May,3,417.67
auto,2017,Qtr 2,May,4,158.79000000000002
auto,2017,Qtr 2,May,5,400.1
auto,2017,Qtr 2,May,6,482.59
auto,2017,Qtr 2,May,7,765.4999999999999
auto,2017,Qtr 2,May,8,374.20000000000005
auto,2017,Qtr 2,May,9,1326.6000000000001
auto,2017,Qtr 2,May,10,45.39
auto,2017,Qtr 2,May,12,503.99
auto,2017,Qtr 2,May,13,936.29
auto,2017,Qtr 2,May,14,458.87
auto,2017,Qtr 2,May,15,403.68000000000006
auto,2017,Qtr 2,May,16,338.88
auto,2017,Qtr 2,May,17,1584.8
auto,2017,Qtr 2,May,18,475.9
auto,2017,Qtr 2,May,19,561.69
auto,2017,Qtr 2,May,20,94.3
auto,2017,Qtr 2,May,21,1597.8500000000001
auto,2017,Qtr 2,May,22,69.99
auto,2017,Qtr 2,May,23,360.05
auto,2017,Qtr 2,May,24,656.79
auto,2017,Qtr 2,May,25,405.9
auto,2017,Qtr 2,May,26,699.6700000000001
auto,2017,Qtr 2,May,27,1249.9
auto,2017,Qtr 2,May,28,532.8
auto,2017,Qtr 2,May,29,2633.9900000000002
auto,2017,Qtr 2,May,30,337.47
auto,2017,Qtr 2,May,31,364.79
auto,2017,Qtr 2,June,1,64.9
auto,2017,Qtr 2,June,3,214.89000000000001
auto,2017,Qtr 2,June,4,589
auto,2017,Qtr 2,June,5,815.9
auto,2017,Qtr 2,June,6,1401.2
auto,2017,Qtr 2,June,7,712.6999999999999
auto,2017,Qtr 2,June,8,817.53
auto,2017,Qtr 2,June,9,340.8
auto,2017,Qtr 2,June,10,477.2
auto,2017,Qtr 2,June,11,194.9
auto,2017,Qtr 2,June,12,293.5
auto,2017,Qtr 2,June,13,75
auto,2017,Qtr 2,June,14,4471.87
auto,2017,Qtr 2,June,15,1407.7900000000002
auto,2017,Qtr 2,June,16,2176.99
auto,2017,Qtr 2,June,17,2413.0899999999997
auto,2017,Qtr 2,June,18,6864.569999999999
auto,2017,Qtr 2,June,19,2315.69
auto,2017,Qtr 2,June,20,495.89
auto,2017,Qtr 2,June,21,2094.94
auto,2017,Qtr 2,June,22,59.89
auto,2017,Qtr 2,June,23,280.7
auto,2017,Qtr 2,June,24,97.78999999999999
auto,2017,Qtr 2,June,25,37
auto,2017,Qtr 2,June,26,30
auto,2017,Qtr 2,June,27,807.9
auto,2017,Qtr 2,June,28,437.96000000000004
auto,2017,Qtr 2,June,29,1066.5
auto,2017,Qtr 2,June,30,314.6
auto,2017,Qtr 3,July,1,984.9
auto,2017,Qtr 3,July,3,269.9
auto,2017,Qtr 3,July,4,510.65
auto,2017,Qtr 3,July,5,276.05
auto,2017,Qtr 3,July,6,432.81
auto,2017,Qtr 3,July,7,110.89
auto,2017,Qtr 3,July,8,117.3
auto,2017,Qtr 3,July,9,285.9
auto,2017,Qtr 3,July,10,870.16
auto,2017,Qtr 3,July,11,378.28999999999996
auto,2017,Qtr 3,July,12,194.89000000000001
auto,2017,Qtr 3,July,13,248.9
auto,2017,Qtr 3,July,14,29.9
auto,2017,Qtr 3,July,15,590.3000000000001
auto,2017,Qtr 3,July,16,385.48
auto,2017,Qtr 3,July,17,757.8
auto,2017,Qtr 3,July,18,4203.679999999999
auto,2017,Qtr 3,July,19,144.31
auto,2017,Qtr 3,July,20,579.62
auto,2017,Qtr 3,July,21,401.95
auto,2017,Qtr 3,July,23,84.85000000000001
auto,2017,Qtr 3,July,24,249.20000000000002
auto,2017,Qtr 3,July,25,359.99
auto,2017,Qtr 3,July,26,371.78
auto,2017,Qtr 3,July,27,352.90000000000003
auto,2017,Qtr 3,July,28,318.75
auto,2017,Qtr 3,July,29,153.79
auto,2017,Qtr 3,July,30,206.70000000000002
auto,2017,Qtr 3,July,31,248.1
auto,2017,Qtr 3,August,1,2321.48
auto,2017,Qtr 3,August,2,259.8
auto,2017,Qtr 3,August,3,1050.99
auto,2017,Qtr 3,August,4,1030.39
auto,2017,Qtr 3,August,5,659.49
auto,2017,Qtr 3,August,6,370.74
auto,2017,Qtr 3,August,7,144.79
auto,2017,Qtr 3,August,8,291.89
auto,2017,Qtr 3,August,9,2935.34
auto,2017,Qtr 3,August,10,40
auto,2017,Qtr 3,August,11,299.99
auto,2017,Qtr 3,August,12,1413.59
auto,2017,Qtr 3,August,13,143.8
auto,2017,Qtr 3,August,14,253.14999999999998
auto,2017,Qtr 3,August,15,287.53
auto,2017,Qtr 3,August,16,1073.6599999999999
auto,2017,Qtr 3,August,17,946.5899999999999
auto,2017,Qtr 3,August,18,388.19000000000005
auto,2017,Qtr 3,August,19,265.78999999999996
auto,2017,Qtr 3,August,20,241.70000000000002
auto,2017,Qtr 3,August,21,93.9
auto,2017,Qtr 3,August,22,179.99
auto,2017,Qtr 3,August,23,2231.2000000000003
auto,2017,Qtr 3,August,24,459.48
auto,2017,Qtr 3,August,25,645.68
auto,2017,Qtr 3,August,26,507.99
auto,2017,Qtr 3,August,27,21.99
auto,2017,Qtr 3,August,28,327.79
auto,2017,Qtr 3,August,29,691.97
auto,2017,Qtr 3,August,30,498.31999999999994
auto,2017,Qtr 3,August,31,343.9
auto,2017,Qtr 3,September,1,189.8
auto,2017,Qtr 3,September,2,239.9
auto,2017,Qtr 3,September,3,43.989999999999995
auto,2017,Qtr 3,September,4,159.9
auto,2017,Qtr 3,September,5,359.5
auto,2017,Qtr 3,September,6,1472.8000000000002
auto,2017,Qtr 3,September,8,483.8
auto,2017,Qtr 3,September,9,597.79
auto,2017,Qtr 3,September,10,229.9
auto,2017,Qtr 3,September,11,224.22
auto,2017,Qtr 3,September,12,402.7
auto,2017,Qtr 3,September,13,80
auto,2017,Qtr 3,September,14,447.23
auto,2017,Qtr 3,September,15,480.2
auto,2017,Qtr 3,September,16,40
auto,2017,Qtr 3,September,17,267.2
auto,2017,Qtr 3,September,18,269.88
auto,2017,Qtr 3,September,19,139.6
auto,2017,Qtr 3,September,20,1023.5
auto,2017,Qtr 3,September,21,310.33
auto,2017,Qtr 3,September,22,322.23
auto,2017,Qtr 3,September,23,491.07
auto,2017,Qtr 3,September,24,207.8
auto,2017,Qtr 3,September,25,335.1
auto,2017,Qtr 3,September,26,291.82
auto,2017,Qtr 3,September,27,1598.36
auto,2017,Qtr 3,September,28,1719.78
auto,2017,Qtr 3,September,29,1850.8899999999999
auto,2017,Qtr 3,September,30,265.38
auto,2017,Qtr 4,October,1,871.1999999999999
auto,2017,Qtr 4,October,2,139.8
auto,2017,Qtr 4,October,3,2277.88
auto,2017,Qtr 4,October,4,391.32
auto,2017,Qtr 4,October,5,407.78999999999996
auto,2017,Qtr 4,October,6,372
auto,2017,Qtr 4,October,7,769.48
auto,2017,Qtr 4,October,8,1438.8200000000002
auto,2017,Qtr 4,October,9,970.45
auto,2017,Qtr 4,October,10,1176.45
auto,2017,Qtr 4,October,11,643.86
auto,2017,Qtr 4,October,12,762.1
auto,2017,Qtr 4,October,13,668.9999999999999
auto,2017,Qtr 4,October,14,527.59
auto,2017,Qtr 4,October,15,663
auto,2017,Qtr 4,October,16,1812.0900000000001
auto,2017,Qtr 4,October,17,968.0799999999999
auto,2017,Qtr 4,October,18,1636.5700000000002
auto,2017,Qtr 4,October,19,525.98
auto,2017,Qtr 4,October,20,696.9
auto,2017,Qtr 4,October,21,139
auto,2017,Qtr 4,October,22,220.89000000000001
auto,2017,Qtr 4,October,23,528.9
auto,2017,Qtr 4,October,24,215.79
auto,2017,Qtr 4,October,25,304.03
auto,2017,Qtr 4,October,26,524.28
auto,2017,Qtr 4,October,27,609.29
auto,2017,Qtr 4,October,28,358.95000000000005
auto,2017,Qtr 4,October,29,360.61
auto,2017,Qtr 4,October,30,119.99
auto,2017,Qtr 4,October,31,403.18999999999994
auto,2017,Qtr 4,November,1,154.2
auto,2017,Qtr 4,November,2,213.29
auto,2017,Qtr 4,November,3,577.5
auto,2017,Qtr 4,November,4,2158.8900000000003
auto,2017,Qtr 4,November,5,759
auto,2017,Qtr 4,November,6,767.6
auto,2017,Qtr 4,November,7,633.28
auto,2017,Qtr 4,November,8,199.77
auto,2017,Qtr 4,November,9,1753.6800000000003
auto,2017,Qtr 4,November,10,273.18
auto,2017,Qtr 4,November,11,555.18
auto,2017,Qtr 4,November,12,312
auto,2017,Qtr 4,November,13,882.65
auto,2017,Qtr 4,November,14,336.16
auto,2017,Qtr 4,November,15,1478.9800000000002
auto,2017,Qtr 4,November,16,1328.58
auto,2017,Qtr 4,November,17,454.6
auto,2017,Qtr 4,November,18,151.39
auto,2017,Qtr 4,November,19,293.21000000000004
auto,2017,Qtr 4,November,20,1872.7900000000004
auto,2017,Qtr 4,November,21,2406.46
auto,2017,Qtr 4,November,22,1135.48
auto,2017,Qtr 4,November,23,144.88
auto,2017,Qtr 4,November,24,4794.169999999999
auto,2017,Qtr 4,November,25,1425.9499999999998
auto,2017,Qtr 4,November,26,1777.53
auto,2017,Qtr 4,November,27,2256.58
auto,2017,Qtr 4,November,28,1979.88
auto,2017,Qtr 4,November,29,1681.6100000000001
auto,2017,Qtr 4,November,30,2196.9100000000003
auto,2017,Qtr 4,December,1,1459.9699999999998
auto,2017,Qtr 4,December,2,2117.16
auto,2017,Qtr 4,December,3,563.33
auto,2017,Qtr 4,December,4,2560.0400000000004
auto,2017,Qtr 4,December,5,699.4999999999999
auto,2017,Qtr 4,December,6,2667.0600000000004
auto,2017,Qtr 4,December,7,1800.5900000000001
auto,2017,Qtr 4,December,8,2058.29
auto,2017,Qtr 4,December,9,2001.44
auto,2017,Qtr 4,December,10,527.4000000000001
auto,2017,Qtr 4,December,11,1656.67
auto,2017,Qtr 4,December,12,2085.08
auto,2017,Qtr 4,December,13,929.7799999999999
auto,2017,Qtr 4,December,14,3304.79
auto,2017,Qtr 4,December,15,1720.68
auto,2017,Qtr 4,December,16,996.83
auto,2017,Qtr 4,December,17,850.36
auto,2017,Qtr 4,December,18,2963.2700000000004
auto,2017,Qtr 4,December,19,2153.05
auto,2017,Qtr 4,December,20,1392.5900000000001
auto,2017,Qtr 4,December,21,708.7
auto,2017,Qtr 4,December,22,450.73
auto,2017,Qtr 4,December,23,679
auto,2017,Qtr 4,December,24,424.99
auto,2017,Qtr 4,December,25,109.9
auto,2017,Qtr 4,December,26,801.3399999999999
auto,2017,Qtr 4,December,27,741.0999999999999
auto,2017,Qtr 4,December,28,774.1
auto,2017,Qtr 4,December,29,89.9
auto,2018,Qtr 1,January,1,245.8
auto,2018,Qtr 1,January,2,956.4799999999999
auto,2018,Qtr 1,January,3,1506.3900000000003
auto,2018,Qtr 1,January,4,675.4699999999999
auto,2018,Qtr 1,January,5,1737.89
auto,2018,Qtr 1,January,6,1179.85
auto,2018,Qtr 1,January,7,1187.09
auto,2018,Qtr 1,January,8,787.71
auto,2018,Qtr 1,January,9,963.6699999999998
auto,2018,Qtr 1,January,10,1922.5900000000004
auto,2018,Qtr 1,January,11,663.08
auto,2018,Qtr 1,January,12,580.53
auto,2018,Qtr 1,January,13,1306.94
auto,2018,Qtr 1,January,14,1107.7800000000002
auto,2018,Qtr 1,January,15,1080.09
auto,2018,Qtr 1,January,16,1995.94
auto,2018,Qtr 1,January,17,1342.68
auto,2018,Qtr 1,January,18,1703.5100000000002
auto,2018,Qtr 1,January,19,1381.31
auto,2018,Qtr 1,January,20,854.35
auto,2018,Qtr 1,January,21,2319.4
auto,2018,Qtr 1,January,22,1056.75
auto,2018,Qtr 1,January,23,485.14
auto,2018,Qtr 1,January,24,602.49
auto,2018,Qtr 1,January,25,1551.6700000000003
auto,2018,Qtr 1,January,26,1144.8700000000001
auto,2018,Qtr 1,January,27,638.1999999999999
auto,2018,Qtr 1,January,28,833.3299999999999
auto,2018,Qtr 1,January,29,1812.79
auto,2018,Qtr 1,January,30,584.4
auto,2018,Qtr 1,January,31,1786.83
auto,2018,Qtr 1,February,1,1060.63
auto,2018,Qtr 1,February,2,2498.77
auto,2018,Qtr 1,February,3,966.2399999999999
auto,2018,Qtr 1,February,4,892.4799999999999
auto,2018,Qtr 1,February,5,1610.2400000000002
auto,2018,Qtr 1,February,6,1657.3800000000003
auto,2018,Qtr 1,February,7,1869.13
auto,2018,Qtr 1,February,8,1581.5
auto,2018,Qtr 1,February,9,2303.8300000000004
auto,2018,Qtr 1,February,10,1198.79
auto,2018,Qtr 1,February,11,215.8
auto,2018,Qtr 1,February,12,807.2499999999999
auto,2018,Qtr 1,February,13,924.95
auto,2018,Qtr 1,February,14,2044.7500000000005
auto,2018,Qtr 1,February,15,2390.7500000000005
auto,2018,Qtr 1,February,16,1470.42
auto,2018,Qtr 1,February,17,1050.78
auto,2018,Qtr 1,February,18,1218.29
auto,2018,Qtr 1,February,19,915.7099999999999
auto,2018,Qtr 1,February,20,4396.1900000000005
auto,2018,Qtr 1,February,21,1114.88
auto,2018,Qtr 1,February,22,1247.9500000000003
auto,2018,Qtr 1,February,23,1522.2400000000005
auto,2018,Qtr 1,February,24,1228.8300000000002
auto,2018,Qtr 1,February,25,1024.38
auto,2018,Qtr 1,February,26,1850.2700000000004
auto,2018,Qtr 1,February,27,1275.04
auto,2018,Qtr 1,February,28,1369.4200000000003
auto,2018,Qtr 1,March,1,1684.41
auto,2018,Qtr 1,March,2,730.02
auto,2018,Qtr 1,March,3,383.1
auto,2018,Qtr 1,March,4,1363.5900000000001
auto,2018,Qtr 1,March,5,1520.65
auto,2018,Qtr 1,March,6,2109.8999999999996
auto,2018,Qtr 1,March,7,1473.19
auto,2018,Qtr 1,March,8,898.39
auto,2018,Qtr 1,March,9,631.5999999999999
auto,2018,Qtr 1,March,10,2553.330000000001
auto,2018,Qtr 1,March,11,274.3
auto,2018,Qtr 1,March,12,2200.98
auto,2018,Qtr 1,March,13,2090.4800000000005
auto,2018,Qtr 1,March,14,509.9899999999999
auto,2018,Qtr 1,March,15,2747.8100000000004
auto,2018,Qtr 1,March,16,920.4799999999999
auto,2018,Qtr 1,March,17,1637.1200000000003
auto,2018,Qtr 1,March,18,2784.2300000000005
auto,2018,Qtr 1,March,19,1469.0900000000004
auto,2018,Qtr 1,March,20,1216.66
auto,2018,Qtr 1,March,21,2144.4100000000003
auto,2018,Qtr 1,March,22,1974.2600000000007
auto,2018,Qtr 1,March,23,1900.4499999999998
auto,2018,Qtr 1,March,24,909.27
auto,2018,Qtr 1,March,25,523.08
auto,2018,Qtr 1,March,26,2283.4800000000005
auto,2018,Qtr 1,March,27,869.6999999999999
auto,2018,Qtr 1,March,28,1207.2500000000002
auto,2018,Qtr 1,March,29,1509.6599999999999
auto,2018,Qtr 1,March,30,594.5699999999999
auto,2018,Qtr 1,March,31,1637.7900000000002
auto,2018,Qtr 2,April,1,2228.7400000000002
auto,2018,Qtr 2,April,2,2620.7500000000005
